"distribution: [0,3,3,2,2,2,1,1,1,0,0,0]"
"words: 200"
"errors: 266"
"haskell demerits lower: 265"
"seeds: "
"Equal -1490081304084660436, 3562477082869650716"
"Equal -8427610621390554582, -2789422134756614688"
"Equal -6436181432815194514, 7484843512301523397"
"Equal -2913202577512587851, 3478076344715592376"
"Equal 5393358131951875427, -3830549269873018471"
"Equal 857545233608081424, 7869174460078769207"
"Equal -8469580805237333309, -4151445156583415473"
"Equal -3160373196916197140, 5867794537679753995"
"Equal 8075595068854910915, -5295682875117678770"
"Equal 174635558322899991, -3324059842510977818"
"Equal 673839352797629585, 693759700595589233"
"Equal -2391719723074078312, 4919604032615184573"
"Equal -1583030269553294294, 7006646399389028478"
"Equal 608249288609833132, -79081437311942632"
"Equal 8467328629754927884, 6891818980854705333"
"Equal 1723960225541949721, -1891929573277961087"
"Equal -9186006525220367029, 8985794930017388314"
"Equal -3963533667001276350, -7164789203528512370"
"Equal -8300166519596295963, -8477445677039341259"
"Equal -4579039852478310048, 6067523690082300390"
"Equal -3521979940041918372, 4765305135172134417"
"Equal 2894592024665524156, -3682462694213455265"
"Equal -1802442853337532278, -7866811190567878091"
"Equal 7828066250824377750, 5739596695202878620"
"Equal 8726565147493074280, 875407303181261244"
"Equal -218047721939959166, 7385863270319385468"
"Equal 636854231242905251, -992136951418866478"
"Equal 1248054459606589969, 1443589077222303643"
"Equal 2016300558717119871, -1304570835508780547"
"Equal 4350084839277536772, -6412084972297709419"
"Equal -2888468083940794849, -677348645432185101"
"Equal -4410482484032249252, 8432179437480941424"
"Equal -3415407454599511571, -814506103608401358"
"Equal 7966137094970468774, -7859090049322090420"
"Equal -3522134533135383392, -5748950439772082348"
"Equal 6292064839453963270, 2153399235832091965"
"Equal -1555014753487950964, -3777518504431243366"
"Equal 8060845042251338401, 3734443181475353103"
"Equal 7567879678065226007, 6325309835964156770"
"Equal 5516509479158238623, 8260396101999239161"
"Equal -7907991294250891290, 7009176989228970367"
"Equal 7153559645537426282, -1629908723915822156"
"Equal -8233261850691947111, -540182990230794311"
"Equal 3444760033336782254, 3935106733845228302"
"Equal 4930953269156315125, 450603314843950608"
"Equal 6845728434919259847, 8895112122527148124"
"Equal -2165072919480199681, 6731071126019531714"
"Equal -2791542097279659615, 1014117101282554899"
"Equal -2007790409284020218, 8247795355261646415"
"Equal 1485848678641716747, 9111919589472100064"
"Equal 2396885681956580579, -8512440931298792434"
"Equal -4435983227765219598, 5629723010399108042"
"Equal -2638837774590807747, -7610388270949736737"
"Equal -6967407809422711877, -2830387280889039311"
"Equal 4283260639891073268, 1297779080900693574"
"Equal 2630237204215756152, -5592372096525474254"
"Equal 8325006241230563134, -5484414681286247468"
"Equal -6666621467877328325, -8470768854902032797"
"Equal -1384325477796255100, -3876342648836629645"
"Equal -6584869310175670748, -2488496779697453096"
"Equal -6745501042445497246, 5737659488313438571"
"Equal 4367484776445278497, 2775786505396800644"
"Equal 5003170681829603357, -2417968724556698449"
"Equal -2591105668290754339, -8778617258105850471"
"Equal -281853488293413428, 4266242363229943097"
"Equal 8534861300800325117, -6837235744406916861"
"Haskell lower -3306926062052050634, 4945782473406079215"
"Equal 260259246280266475, 2902913864227550312"
"Haskell lower 8265159217880983368, 99561898598213542"
"Equal 1390676211968780965, -1470843962198875580"
"Equal 1150924551566312682, -7514596830680154099"
"Equal -5613096936323816196, 5509790787271499516"
"Equal 1174213820979383377, 9165654069046723223"
"Equal 1349135350762815889, -5931481164426036170"
"Equal 28731455365503105, -871197848520934941"
"Equal -5514921307867714246, 6927300977225065821"
"Equal -119005246876473963, -6992573949320716271"
"Equal -2474453905297767397, 995804856102971603"
"Equal 5320581332214070054, -8384146030266327793"
"Equal -1501637533146584852, -6777422141812345429"
"Equal -1992175442278436301, 5050757149652037081"
"Equal 458162118092824135, -2787838160508306375"
"Equal -5834538803360545089, 6491614256356942777"
"Equal 6283177593547528691, -2851536533611239001"
"Equal -6084147146373495498, 9173002979134044940"
"Equal -8085487255863490266, 6206760461256885529"
"Equal -2528707935956510144, 2451049690321651640"
"Equal -1463090959439592384, 974409435134127681"
"Equal -5885161079901019076, 502302641717477846"
"Equal -4848727569072530570, 211579583481485916"
"Equal 1375755564179515549, 7462246690581147051"
"Equal -522469390114750832, -7025415066440963401"
"Equal 2190861639723340991, 8914785214931464920"
"Equal -484181315693080140, 8021521943200097374"
"Equal -2175698825346058886, -3080599663734326459"
"Equal 271215819157795269, -7755550826506952442"
"Equal -7380170687205105748, -4740002038787102924"
"Equal -436445570072988860, -6835758460566282024"
"Equal 5916519547336327325, -4511510025304173323"
"Equal -321335178527004869, 1187693584438940950"
"Equal -5681154626003835305, 4675900844762789191"
"Equal -5264578824007479312, 4799386107301712430"
"Equal 4202481248082607496, -9191585193908341755"
"Equal -1698098171520502389, -3204316399929002432"
"Equal 2517113199440549894, -1479146746118228028"
"Equal 265831820711129235, -65252407340018586"
"Equal 5064384399113609637, -141330855965914576"
"Equal 8753293020791500595, -3192141167275287297"
"Equal 4465660696493756900, 4142297764757993867"
"Equal -5829230425021764288, 3364046192749016036"
"Equal 3039070599791100385, 6910885076483777754"
"Equal -1980251727850488064, -1585931658620133634"
"Equal 2811309859110897323, 4335105358605522500"
"Equal 5701925441414559587, -7368884445511632064"
"Equal -3289920432237969639, -3882381198960156972"
"Equal 4246196598088953077, -8085846581093583013"
"Equal -761737450566985244, 1731768673447370257"
"Equal 4611815565021386980, -6891334021263095089"
"Equal -2838307163546246847, -1576847413685145543"
"Equal -4680057608785262626, -464687317350750010"
"Equal -6182550119578346853, 9010240473211563036"
"Equal -8117725993477603656, -2968932561285378610"
"Equal 5734100942366643301, -5835514857866909054"
"Equal -6237926007704093856, 5392048829095828212"
"Equal 7043453943350239843, 7706980280704741556"
"Equal -3942817120805631021, -6511286701498914538"
"Equal -1026289321920423520, -4764451927820885944"
"Equal 6632124644583820703, 8619877444836982109"
"Equal 4222514650961317361, 4463278643247432566"
"Equal 7797297201479397982, 5278420125659034149"
"Equal 7218540344013444454, 1558682818241081348"
"Equal 4644821894308358411, 2142365727182311"
"Equal 244042741921822934, -3632463695199521424"
"Equal -702486403406357207, -1313940596732497162"
"Equal 8876985662195636413, -6221722739269255960"
"Equal -1730989390156679962, -8639236303601014916"
"Equal -67729251563720990, 969902455753435447"
"Equal -8524410695787138201, 8644086310941843745"
"Equal -1987878312687742346, -1121778694576077399"
"Equal -7507591549602321275, -7941594722344926948"
"Equal -3672807543699469393, 5116512969692150741"
"Equal 7303173176728176628, 2833186415774613220"
"Equal 4412549453091052574, -633697542738643060"
"Equal 5756443150070477783, 6201177572552263700"
"Equal -465473613192271791, 7359317535540202013"
"Equal 6575228814841468478, 8519577285299378910"
"Equal -1624495818279660661, -1970600031968822262"
"Equal -3232724475774613257, -7752623065967758746"
"Equal -4782405600798558554, 3454297122508902580"
"Equal 2896658035008732044, -4354546721348545581"
"Equal -4940769401001711877, 7541888681090976689"
"Equal 4212685852916473467, -1644951165588915316"
"Equal 2403236898902514711, -6516952810731553383"
"Equal -8688827162742976167, 5036996276396350002"
"Equal 8971847608154152012, 5951603584830427761"
"Equal -38445824692090638, -1745119073199106004"
"Equal 696276761896250482, 1640093330287416453"
"Equal 5493130263942874425, 223062338909028575"
"Equal 5209161090161848853, 2944431412158068511"
"Equal -4915073445299147999, 2111515808268577012"
"Equal -14316624207606913, -5680936161562281973"
"Equal -4778652762596458593, -180785828730554392"
"Equal 4530375076546131744, 6731928451344547678"
"Equal 660749228339038073, 4933954234880166506"
"Equal -1386531409729622811, -3058193172095769939"
"Equal 6978715519128084300, -4887131088401768740"
"Equal 5559244446831242579, 4436035582909214604"
"Equal -8063879104958913080, 3794476888640942535"
"Equal 5872205568403490291, 1037831622226555275"
"Equal -8179426769335516430, -8934760688186471603"
"Equal -7125097285433512435, 3374026981361254640"
"Equal -7244559014349591284, 6776187456660532103"
"Equal 5539281911509729703, -2003586349009817316"
"Equal -2877191458253935111, -245114050627657759"
"Equal -6216542673527934194, -4404214625832082479"
"Equal 5787766267791743632, 7880569528592995217"
"Equal -6744904308542679198, 1817199816033180090"
"Equal 5754821661985562833, -7070427807350420899"
"Equal 5103484172305696635, 6039311666596436613"
"Equal 5405880840521548919, 7905978542659384603"
"Equal -6455268454412011869, 70079487702802465"
"Equal -2030195044633646674, -686312875363511205"
"Equal 8290374437470953044, 4180672309558475675"
"Equal -1117540280570987567, 1248809442348213951"
"Equal -2394054860812200586, -2180378254600102086"
"Equal -4680625985851336014, 2178327585344960770"
"Equal 1001470313755192736, -1561130104333423253"
"Equal -1851100137205842704, -1246962361698203815"
"Equal 1368616692255683485, -1770287000630838954"
"Equal -679984592618730359, 788777001220850333"
"Equal -4955915994584291990, -6019019793117558764"
"Equal -6938800145509066752, 729617829900988339"
"Equal 8636268859188984050, -5811521463473476243"
"Equal 9056448676233666646, -781447906597706148"
"Equal -8393783011106908869, 3772170763560377672"
"Equal 624824973079094584, -6087377266872792283"
"Equal -1114700985180439551, 8719658923909528916"
"Equal 243949943862587515, -873788641763227010"
"Haskell lower -3722932470934924033, 6125851353092360694"
"Equal 3092154129932605982, -28235474409391889"
"Equal -272743134607214130, -5669809077465682744"
"Equal -3509916022093582517, -6854629083742949019"
"Equal 6805514194081721929, 7564217215884299073"
"Equal 824184202625994613, -2484878114572332586"
"Equal 8931235656845921462, 6549783254181219047"
"Equal -1598511150449609685, 2011015311068803772"
"Equal -3454811504456187734, 9216890769717266849"
"Equal -6351464240297049278, 760026008609902739"
"Equal -5582912780276642926, -6966005864720827577"
"Equal -825114731407288238, 322915539019724444"
"Equal -1702111429172009669, 583094962107250943"
"Equal -9067064437861660826, -5278141403787164596"
"Equal -9194227599307693544, -8415784582166682175"
"Equal -7810191780316722892, 4086222396704073021"
"Equal -6318607382786971586, 6426483861133779511"
"Equal -252237191076418085, -409095805573671964"
"Equal -8644286200633420279, -5220578688105210154"
"Equal 7500376814138242046, -8385898872901156367"
"Equal 8512086975215694388, 6423346940705368139"
"Equal -7306282236360813994, 7975945170759346848"
"Equal 368448724861490407, -1142604326592174160"
"Equal 2509419176033233567, -5429570619903978197"
"Equal -7401521796007755042, -1584433168027275193"
"Equal 3901612970464313938, 7884766512105448237"
"Equal -997016507765929011, -284154696316517200"
"Equal 3737047392094502465, -2293438926237437426"
"Equal 8793221101383280110, -5786135573737400458"
"Equal 2732238071293069961, 2634297664657885192"
"Equal 4549598418733036085, -3687484196707186123"
"Equal 4645613081871524053, -8771451484605025891"
"Equal -2270049726551368482, 9015761804408059807"
"Equal 4956859289670198795, -8973025937502360179"
"Equal 1900654729094173273, -7218637649819409323"
"Equal 9165376021105815908, -8220298026242443595"
"Equal -3775913672059325104, 5836964674434120170"
"Equal -4207818750246617564, 3084374193313202175"
"Equal -2333787554182514262, 7683199998899954423"
"Equal -2440406242044963357, -8491003492015793202"
"Equal 8229960499777490609, -3457585978725184014"
"Equal -5283688739477685781, 8836200964976967333"
"Equal -6682478672986341932, 4604822419860663516"
"Equal 4435216841175049991, 6092182801466614459"
"Equal 6217602478520566365, -3519332752057085322"
"Equal 1647493064137337915, -8667511023466262179"
"Equal 4835083842742026142, 3407692037011075052"
"Equal -6696759465895785757, 1903469219116095587"
"Equal 7837494842767371740, 8143401163272263286"
"Equal 694023227199834851, -1222834760776429181"
"Equal -5955167162309953457, -7941833868599353815"
"Equal 4638945627422719909, 6862090661494411122"
"Equal 6720797074632003588, -5314429440263981615"
"Equal -9189696667832857373, 9199527406225047070"
"Equal 1130687051622618272, 7138762489050907087"
"Equal 2474907550412739702, -6465025275736727220"
"Equal 7221069063962242839, 8203050609643993060"
"Equal -7130560150059802510, 7726170768287302774"
"Equal 1195319481848586072, 3456015474933515672"
"Equal -7815240170712666528, -3848755412734233598"
"Equal 8083755097565669085, 528137480263616392"
"Equal 513236965898733099, -1991960791078977065"
"Equal 7993450469344637490, 7556734739816588406"
"Equal 7369729620183500235, 7508772491541313263"
"Equal 6240670196080007125, 6497868390660916811"
"Equal 3331318351281940862, -4843735470360803456"
"Equal -6810199863997416921, -6119172338378128012"
"Equal 8437760039849684216, 2602102487028732810"
"Equal -648404799675745267, -3013280393626740051"
"Equal 5628859580319084434, 8717619158930220467"
"Equal 8038394080432490894, 198821434129008246"
"Equal -4809994283230760305, -2128157882845907051"
"Haskell lower 537857092606750076, 450685968204237962"
"Equal -1681323412981548333, 1999687632496466900"
"Equal 8962272600750901333, -3027171561594659144"
"Equal -987138504548869375, -9110570883009254391"
"Equal -5228186854468929736, 5879595168000960750"
"Equal 8550532782230630351, 399929292671271292"
"Equal -5342886059834668720, -374713364471743792"
"Equal -2384220219099874331, -3156857233824891466"
"Equal 4108533150385009937, -3483315283352566770"
"Equal 6893224740084858628, 7695406388664044063"
"Equal -5923027279472309169, 5592316999934039581"
"Equal 3864673484131355449, -5002926783704416260"
"Equal 3832165770489523750, 5209720448973121448"
"Equal 7052509164598300560, 2347120998361816533"
"Equal 458666224524797493, -1786358770520595945"
"Equal -5084603762322281175, -574124098714198274"
"Equal 6125515038154051172, 5071615310336918468"
"Equal -5893186811892988084, 6509986719111223219"
"Equal 8252438798273714167, -8782578408485530187"
"Equal 998106656704614569, -7390225310270008259"
"Equal 2406580593420128611, 4419078603564526692"
"Equal -7008832402397201803, -203050097052819115"
"Equal -4503251554615328819, 3563581379861742764"
"Equal -3799993193765474440, -1961473113310670119"
"Haskell lower 5567719465436691845, -7581061690019312895"
"Haskell lower -7590299257131963442, -3507207807123804558"
"Equal -8468773656622224759, 3364198506315537562"
"Equal -4926135772983656277, 6922981756557995182"
"Equal 4108932596320529030, 7625304114725367737"
