"distribution: [0,3,3,2,2,2,1,1,1,0,0,0]"
"words: 50"
"errors: 60"
"haskell demerits lower: 60"
"seeds: "
"Equal -3478648829764762645, 3814550273323748965"
"Equal 1660127916385301431, -177132639220790562"
"Equal -6974295209275450461, -1052701233948191165"
"Equal 8913112056044306299, 310520119949179940"
"Equal 1143518423081325942, 6421858131402682190"
"Equal -4273538099940513596, 5624886236640104621"
"Equal 3744444227652364547, 5082698463567897831"
"Equal 4807103034381820923, 2716425546525812303"
"Equal -6783527528605279712, 1360349791576660411"
"Equal 2544411909469923262, 1778876630359099346"
"Equal -631987746029374170, -7338478158128166962"
"Equal -2063514492402227719, -2189585098038523819"
"Equal -3558390829005740315, 8414847221030811964"
"Equal -651776897375028851, 3056808213150216246"
"Equal -5787260240718939016, 5661717612684749920"
"Equal -5220512620915542420, 7938670021744410935"
"Equal -8032935609846844676, 1297144563773451388"
"Equal 779468543239729851, -7036340925388408327"
"Equal 7328723269547902363, 6543590225320537496"
"Equal -5143863950840706049, -824649336299505160"
"Equal 810660479632747106, 7040202195365018404"
"Equal -8176066974392666955, -6822742959091958599"
"Equal 4053139693720470409, 5189859944756248934"
"Equal 5768892565726131842, 7555991147681931172"
"Equal -64489643527997880, -2968107293861782180"
"Equal 8896233211120982660, -4176726810583844859"
"Equal -5930380721722964723, 2877001184036749103"
"Equal -1801620946569073010, 6714458414412593435"
"Equal -7152520896379718499, -7777469952051755065"
"Equal -5663914872703760284, -6945954101868726139"
"Equal 2648647436524429610, -8684025606287755730"
"Equal 6514370510779462592, 3333692124064403604"
"Equal 4327093838731026803, -799771560206997117"
"Equal -885209817084587192, 6428401761374239045"
"Equal -7366333862251872889, -702723751950215526"
"Equal -3525175232712884683, -4162868524658771137"
"Equal 2577659472525575037, -4265262660594263233"
"Equal 6649734493492306130, -389348312147033894"
"Equal -7642280744328233386, 907568538832222596"
"Equal -5927739982735500111, 4783160217662203850"
"Equal -6093586989391226636, 3589195539545693795"
"Equal 2089240425840763069, -5341671982513446470"
"Equal -4004102295651816162, 5310457352624026719"
"Equal 4877221637001501427, 6013849599693037537"
"Equal 4660569898214058304, 6051012696212880105"
"Equal -1065020103204380557, -164570441327771260"
"Equal 7999817987118856851, 260938763062082136"
"Equal 4455349093786251410, -8113773867514218727"
"Equal 5586808584319350335, -5106454520435337341"
"Equal 789295170936919489, 2070456772147457164"
"Equal 15805404071245395, -2913051192026645662"
"Equal 8296098621464438011, 87739226813961547"
"Equal -6470377975040181923, -9107992297641123225"
"Equal 4226941074236069017, 6943813807515090827"
"Equal 9126794014676086979, -3629546829075435459"
"Equal 7064251004900930733, 537496786685133321"
"Equal 4733933793330032376, 5544223451103868786"
"Equal -5428050701840609922, 2162116007955488763"
"Equal 6439304052006104729, 1038781082633584229"
"Equal -5198876778957099956, -7973519945131134143"
"Equal 6823531824414010730, 4174320383680244779"
"Equal -5740396979281568335, 4778057933694434732"
"Equal -2750939583456550567, -3034032011704777430"
"Equal 3468448858249056160, 5825087873179489082"
"Equal 1231784806565626905, -5003241130379301475"
"Haskell lower 8139842903713775791, -2981471908881075657"
"Equal 3989464829141337499, 8960911764402752443"
"Equal -7677654284598088084, -8080723270849101296"
"Equal 6924010877722377549, -8393929991389123068"
"Equal 8348737632153852883, -6036831691498806943"
"Equal -5870750652616810355, -5067565857765241000"
"Equal 6969676397516991817, -8003489937021059141"
"Equal 1047815168839996702, 340282720219007659"
"Equal -2348185466519433728, 1216083605880417387"
"Equal 2953262628686374586, -3923300500997876509"
"Equal -4475248446566246897, 5013095107349077312"
"Equal -6314207953128797492, -6833560516052340345"
"Equal 464234868164455851, -2130759276604224461"
"Equal -7040810190106476457, 2083528107189506459"
"Equal 2633420725150667200, 3239762748085009178"
"Equal 5549234558529811281, -1669628693176338324"
"Equal -4739942529192306192, -835292001590614008"
"Equal -882469593802398485, -8285718326008465053"
"Equal -9023957961455114502, -1713956293370617314"
"Equal -1205689867472904026, -2542128909030747471"
"Equal -1646074781333574192, 254832994923469970"
"Equal 5100134308064714582, 7931752525145165563"
"Equal 9144310200040309326, 4675131425565630793"
"Equal 4717457466010732095, 4124262499742855604"
"Equal -4446178212396205899, -6631261611566072238"
"Equal -3122945581595495251, -2646275152189681623"
"Equal 3511186253577838940, 7908771921526807928"
"Equal 3224743683915646539, -5799217264730895338"
"Equal 7752544939283262117, 1807605317867540456"
"Equal 2219483197433304427, 8400910585797825700"
"Equal 8121818270756028284, -3746615104691271277"
"Equal 905963646320118237, -6317091698552767939"
"Equal -1574430677589036719, 7115491702579084503"
"Equal 7571977219229094939, 7208125684455167645"
"Equal 2283581276105245301, 49283826479414078"
"Equal 3779071533873186678, -1507681988882326201"
"Equal 4146146197806397947, 6841354584607690055"
"Equal -7288923822787234585, 4596201275054688588"
"Equal -8065378170700998171, -4503524269885432575"
"Equal -2314124226041866159, 4014075962238100653"
"Equal 7421352993094363687, 5571618962431456576"
"Equal -4147740501500186841, 1651195640528313026"
"Equal -5412644738297358628, -2593758183828386126"
"Equal 4484281565524109056, -1148719238357253403"
"Equal 8224401354980747370, 5810018336961472001"
"Equal -5144045116639667600, 3699011122916386558"
"Equal -7589008958989760923, -5626339793024542438"
"Equal 3493874835729765922, 3379905983946909503"
"Equal 4333652050176204692, -6076922790328388950"
"Equal -6752793297654483308, 1145595582615609282"
"Equal -4540371379464226845, -8745173705640945180"
"Equal -6382671276944936964, -5155702496527604660"
"Equal 2734392107579751729, -1286647420645860498"
"Equal -1984781912007319100, 2764821258352887696"
"Equal -3538890153361509871, -2077697918053009733"
"Equal -2561149329945096106, 1848067020881558216"
"Equal 4609398201832160982, -5164204660727775336"
"Equal -6893774258919918323, -64799728018752219"
"Equal -6262127346014551548, 5527120362937194642"
"Equal 4495021127420029968, -6167983275602982375"
"Equal 4725995252859105353, 7780064490189251006"
"Equal 8935503070188421663, 1182267203028788563"
"Equal -8753752975005626197, 8171613968950269228"
"Equal 8872779905832455140, -4646147753039343898"
"Equal -1351102413491193612, 1531811593964680498"
"Equal -5316914184582775309, -1692040063265249021"
"Equal -7836572697262869194, 8003285579300143894"
"Equal -8808640754172539329, -5149665240655611205"
"Equal 6652040492736666028, 148674181542654051"
"Equal -2389617338681461179, -5758692203416164388"
"Equal -8776956857464222583, 2680271106343626311"
"Equal 8874344708437472295, -7312624330889648702"
"Equal -5475898135594075753, 2921672784525281202"
"Equal 4210366767580250955, -2789997380206903685"
"Equal -6405324362358158818, 9041235234795549836"
"Equal 8938441238919654921, 8430352546275568901"
"Equal 6872741810010826646, -3077530097262099600"
"Equal -6052314626301038096, -9125882891544529834"
"Equal 3609147885428884225, -972059998217314213"
"Equal 527493842647503702, -1367701627692923617"
"Equal 5099347599973292755, -7751506628070810398"
"Equal 1355125951481613521, -512882178372887983"
"Equal -2161632292954634641, 4643002293831213865"
"Equal 7091350263072342467, -3398707797732404847"
"Equal 6018443331516749353, 8301874197130266261"
"Equal 7438587168164551098, -5786689502982307478"
"Equal -1136551821928470416, 6515945756350937779"
"Equal -4229159234754490382, -4766454611283747623"
"Equal 7329749163148571551, 6387420098555187359"
"Equal 5070840671826371830, 6994018902721955393"
"Equal 9087714631930294947, -6818083680789644633"
"Equal -3508403346965422126, -3731122943713489925"
"Equal 2829093434084425401, -5324125040249031392"
"Equal -6557858294460448488, -1505351441435282319"
"Equal -7760869202504467325, -3738571919046052187"
"Equal 8390480962661593804, -7254634863303821428"
"Equal 3419835633131704620, -8318414627737970927"
"Equal -7475820967619649398, -6077774244150543461"
"Equal -2042875030619514227, -2083581003093169708"
"Equal -4182135972114530613, 4049198397325212889"
"Equal -6650012669835181401, -5444895176718842034"
"Equal -1789071102979586273, 6228307360500312771"
"Equal -7906847373568733079, 141036445800535989"
"Equal -1524073626721482220, -7060820147988532116"
"Equal -1811103220122978793, -2292750912277223525"
"Equal 4345356926587928128, -3783342474501570684"
"Equal 1290873281944920728, -5603872428311162134"
"Equal 2755600611575806970, 4712691644442589806"
"Equal -578935181590382896, 8870090741823394700"
"Equal -1910591007170073031, 4804432987204190676"
"Equal 7994553361486399998, 8761573895606779560"
"Equal -5095546456874823859, 4855738859529398814"
"Equal 8571349104841289560, 512495348865324101"
"Equal 6542591188872513724, -2537976147492328272"
"Equal -6277376919318006441, -6412979354040251172"
"Equal 3481773922912271742, 2200883487594448989"
"Equal -4535839359024704669, 8996327707473718506"
"Equal -3214111883534040676, 8739225158846428421"
"Equal 4907622135295314481, -2085360595368061008"
"Equal -7790556438189813584, -1377788027495588624"
"Equal 7151429861811914088, -4533912407003934085"
"Equal -3027480119405371542, 2709722656055269708"
"Equal 3358018425899443364, 4984685871182651043"
"Equal -4077104072517563811, -6404920657957385672"
"Equal 6688747993125586026, -640800263749567774"
"Equal -173799631891148037, 3402259187265439985"
"Equal 808722012271047661, -5594405902596128616"
"Equal 5547627108695414885, -5387497179309290646"
"Equal 4320132662218664278, 2842376753172133410"
"Equal 9141591497288725298, 6126480360402340943"
"Equal 6721924965334024880, 4359380383661088384"
"Equal 7090576162511628906, 7190699275626414171"
"Equal 2685320250827006958, -2105486353361309899"
"Equal -2010734567552880345, -1254872387427142522"
"Equal 1061984540962157825, 214223271803138246"
"Equal -6146409253147477553, -6816836479638083095"
"Equal 1889793626166099520, 7352198526021183407"
"Equal 1928130060942383293, 8777312905689723100"
"Equal -9029218647845494035, 3026907376738287855"
"Equal 3114233682519615634, -6691020956264595339"
"Equal -7267934360050479693, -3092895014640360503"
"Equal 6706424581471500667, -610413954889866767"
"Equal 6672380173341944884, 5988679533549742557"
"Equal 6876899269078286887, -8018590700190926805"
"Equal 1199035561726280847, 2974259626007972692"
"Equal 1075687742921388124, 3785911375888056303"
"Equal 675476825135437200, 761843613817188204"
"Equal 3981844214394383632, -4220382686507332207"
"Equal 5559757577264301540, -264731550320533924"
"Equal -4350159304031877382, 2325482267762787135"
"Equal -96764138309930771, 6490699058900799182"
"Equal -3809516604834182447, 1008652279751772778"
"Equal -8112814522602700087, 8043868642634703753"
"Equal -3169710811632431744, -5159820619254087939"
"Equal 8882974508009602354, 3224968899224328624"
"Equal 7081765145866699407, -3419873200410963442"
"Equal -7558728317266092059, 7879404755113757634"
"Equal 750842258066294978, -8925827216100747523"
"Haskell lower -8149513832800242723, 3525892147976022279"
"Equal 1966385307107721025, 8317798666262144003"
"Equal -5587939703805900720, 8323023917990835909"
"Equal -6792248974129310506, 1318881283448322995"
"Equal -3487615674365410818, -7713765500750699450"
"Equal 7629375571446628865, 5655094863867314376"
"Equal 3855464328542692703, 6973953630869660999"
"Equal -1303383028686326973, -1506671312614901498"
"Equal -7985062354348513244, 4595692534792950037"
"Equal 6732540906631764714, 965941191936775522"
"Equal -6303199160753144113, 8027123016118308036"
"Equal 1686100260717696495, -3062873297170306496"
"Equal 2512309286939861445, 8147426166359159893"
"Equal -2185205116285649399, 4201050559220700003"
"Equal 7617508009286851848, 8158427954934675695"
"Equal -1967809551968073970, -5264999328673408836"
"Equal -6379729172197000960, 6776598416179348686"
"Equal 6363125572428932392, 7652965637934750605"
"Equal 3470181735321888631, 2098210032008460939"
"Equal 1012776389647524184, -5862867859011420365"
"Equal -7831209237394611577, 8151386631925724623"
"Equal 6378509718554292256, 5826764780651647803"
"Equal -780849910091675788, -6400513699954831566"
"Equal -9837866695173433, 1550666011917162797"
"Equal 403452738423958642, -247452548716987785"
"Equal 1948212023580843486, 5735069020521944969"
"Equal -3026264045405252818, -5268561832370774719"
"Equal -5465978718171810076, 3840816866049657762"
"Equal 516421016239964930, 1773613509544791725"
"Equal 5994752659980769836, -25992018228182011"
"Equal -6238374676823514500, -2565965028444755596"
"Equal -8025977530992388192, 1182505573426789248"
"Equal 2599465441598422513, 6827859106984487437"
"Equal -2345856501156891030, 7481745070050258130"
"Equal 3340280333233132536, 5987663991773116338"
"Equal 901020113220747471, -4487366867699215131"
"Equal -1943067883024684946, -433673217719783845"
"Equal -8503283172634612991, 1488338864551151892"
"Equal -713843922674308270, -2316602874039213773"
"Equal -3558295307666363546, 188937769147976046"
"Equal 6620611292413551102, -2349512017405171978"
"Equal 7649898381660433677, 5913980140451509027"
"Equal -1549111290029006036, 6303301650261907927"
"Equal -50381796178528856, 4213656280378545291"
"Equal -5001848218520111038, -1686442625864420271"
"Equal 6280148990479348858, -670405147279067541"
"Equal -7824765800938451496, -6376141410432501972"
"Equal -4443774365203189520, 7302974729794273173"
"Equal -7685943702660170077, -5858447850884147707"
"Equal -2659365159971626893, 6484856131765100968"
"Equal -2692958148705591462, 438323502301472817"
"Equal -5308240804436759440, 7728023167156344665"
"Equal -2410161084399550955, 1676889191395826741"
"Equal 4332655996414251408, -670936693345660889"
"Equal -6873714238157099625, -7118638671845811438"
"Equal 1191507253938117132, 1606750097294812688"
"Equal -814061600402837379, 1048808267912994045"
"Equal -8045406819326498783, 1151384842581002973"
"Equal 4638945566765210269, -1277894606110519509"
"Equal -2906966985344157054, 2052768755455604052"
"Equal 3356863701205922912, -2971346790913870977"
"Equal 4039352404077473878, 5870475807254588151"
"Equal -8878164121369094594, -3597386576618730929"
"Equal 1446544402524215365, -750356881762004374"
"Equal 2227661568559586292, -6557988206885103701"
"Equal 8954017288728098251, -2308563324467552560"
"Equal -2967980098575620880, 4595799033796024582"
"Equal 8921771746177122549, -3158468677959718026"
"Equal 6718682464392688010, 7766150122543935315"
"Equal 8805147733146954496, 206638524626277144"
"Equal 1150121815838915465, 2222042812086458374"
"Equal 8611407111050934890, 8036699325200295858"
"Equal -8866738882732462844, -6790074801132821209"
"Equal 1346113356220516500, -9016150216674330672"
"Equal -7948419660196136350, -4858551194865920851"
"Equal -7449461717248058681, 7236995880158535209"
